candidate_id,status,district,has_raised_funds,incumbent_challenge,name,office,party,committees,state
H2IL03105,P,03,True,Challenger,"ATKINSON, JOHN M",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2IL03105'], 'committee_id': 'C00493247', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-02-15', 'first_file_date': '2011-02-15', 'last_f1_date': '2012-01-31', 'last_file_date': '2016-08-10', 'name': 'FRIENDS FOR ATKINSON', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'IL', 'treasurer_name': 'ATKINSON, BONNIE'}]",IL
H2NY01109,C,01,True,Open seat,"ATKINSON, JOHN ROGERS IV",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2NY01109'], 'committee_id': 'C00776732', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2022], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2021-04-14', 'first_file_date': '2021-04-14', 'last_f1_date': '2021-05-07', 'last_file_date': '2022-04-21', 'name': 'JOHN ATKINSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'NY', 'treasurer_name': 'GARVEY, EILEEN'}]",NY
H6UT02234,C,02,True,Open seat,"ATKINSON, KELLY C",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6UT02234'], 'committee_id': 'C00317172', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1996], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1996-04-15', 'first_file_date': '1996-04-15', 'last_f1_date': '1996-04-15', 'last_file_date': '1997-05-02', 'name': 'KELLY ATKINSON FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'UT', 'treasurer_name': 'G RICHARD KASTELER'}]",UT
H4OR02079,C,02,True,Open seat,"ATKINSON, PERRY A",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H4OR02079'], 'committee_id': 'C00333674', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1998], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1998-02-09', 'first_file_date': '1998-02-09', 'last_f1_date': '1998-02-09', 'last_file_date': '1998-10-02', 'name': 'ATKINSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'OR', 'treasurer_name': 'DANIEL KOSMOTKA'}, {'affiliated_committee_name': None, 'candidate_ids': ['H4OR02079'], 'committee_id': 'C00324285', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1996, 1998], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '1996-10-18', 'first_file_date': '1996-10-18', 'last_f1_date': '1996-10-18', 'last_file_date': '1997-04-04', 'name': 'ATKINSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'OR', 'treasurer_name': 'DANIEL A KOSMATKA'}, {'affiliated_committee_name': None, 'candidate_ids': ['H4OR02079'], 'committee_id': 'C00290338', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1994, 1996], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '1994-03-01', 'first_file_date': '1994-03-01', 'last_f1_date': '1994-03-01', 'last_file_date': '1995-05-26', 'name': 'OREGONIANS FOR ATKINSON', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'OR', 'treasurer_name': 'ANDY MAURER'}]",OR
H0IA03097,N,03,False,Challenger,"ATKINSON, SUE",House,INDEPENDENT AMERICAN PARTY,[],IA
H0CO02241,N,02,False,Challenger,"ATKINSON, THOM",House,LIBERTARIAN PARTY,[],CO
H6OK01185,P,01,True,Challenger,"ATKINSON, THOMAS M.",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H6OK01185'], 'committee_id': 'C00615468', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2016, 2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2016-04-22', 'first_file_date': '2016-04-22', 'last_f1_date': '2016-04-22', 'last_file_date': '2017-07-18', 'name': 'TOM ATKINSON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'OK', 'treasurer_name': 'LISKER, LISA'}]",OK
H0MD02164,P,02,True,Challenger,"ATKINS, RAYMOND",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0MD02164'], 'committee_id': 'C00487108', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2010-08-06', 'first_file_date': '2010-08-06', 'last_f1_date': '2010-09-28', 'last_file_date': '2011-07-10', 'name': 'ATKINS 4 CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MD', 'treasurer_name': 'KARL DANIEL GEIGER'}]",MD
H8PA02029,P,02,False,,"ATKINS, ROLAND J.",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8PA02029'], 'committee_id': 'C00091678', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1978, 1980, 1982], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '1978-04-06', 'first_file_date': '1978-04-06', 'last_f1_date': '1978-06-08', 'last_file_date': '1981-12-03', 'name': 'ROLAND J. ATKINS FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'PA', 'treasurer_name': 'SAMUEL L. TILLERY'}]",PA
H8OH02025,P,02,True,Challenger,"ATKINS, TOM",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8OH02025'], 'committee_id': 'C00090142', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '1978-03-23', 'first_file_date': '1978-03-23', 'last_f1_date': '1989-07-25', 'last_file_date': '1992-08-06', 'name': 'TOM ATKINS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'OH', 'treasurer_name': 'MRS JUDY ATKINS'}]",OH
H8TX25076,N,25,False,Challenger,"ATKISSON, ERIC",House,LIBERTARIAN PARTY,[],TX
H6MI01168,P,01,True,Challenger,"ATOBELLI, DEAN MICHAEL",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6MI01168'], 'committee_id': 'C00308379', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1996, 1998, 2000, 2002], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '1995-11-14', 'first_file_date': '1995-11-14', 'last_f1_date': '1995-11-14', 'last_file_date': '2002-01-30', 'name': 'DEAN ALTOBELLI FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'MI', 'treasurer_name': 'THOMAS D NESS'}]",MI
H8MI13037,P,13,False,,"ATTIA, JAMES E.",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8MI13037'], 'committee_id': 'C00097055', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1978, 1980], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1978-05-19', 'first_file_date': '1978-05-19', 'last_f1_date': '1978-07-07', 'last_file_date': '1979-08-08', 'name': 'JAMES E. ATTIA (COMMITTEE)', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MI', 'treasurer_name': 'JAMES E. ATTIA'}]",MI
H4FL20049,N,20,False,Open seat,"ATTIA, SHLOMO",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H4FL20049'], 'committee_id': 'C00394254', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2004], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2003-12-30', 'first_file_date': '2003-12-30', 'last_f1_date': '2003-12-30', 'last_file_date': '2004-10-19', 'name': 'SHLOMO FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'FL', 'treasurer_name': 'SHLOMO ATTIA'}]",FL
H0CA10131,N,10,False,Challenger,"ATTWOOD, TIFFANY",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0CA10131'], 'committee_id': 'C00461947', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014, 2016, 2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2009-05-13', 'first_file_date': '2009-05-13', 'last_f1_date': '2009-05-13', 'last_file_date': '2018-04-26', 'name': 'ATTWOOD FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'CA', 'treasurer_name': 'ROSS BUTLER'}]",CA
H2IN10033,N,10,False,,"ATWELL, NEIL T",House,DEMOCRATIC PARTY,[],IN
H2CO01140,N,01,False,Challenger,"ATWOOD, FRANK",House,LIBERTARIAN PARTY,[],CO
H0UT02054,P,02,True,Challenger,"ATWOOD, GENEVIEVE",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0UT02054'], 'committee_id': 'C00240853', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1990, 1992], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1990-01-18', 'first_file_date': '1990-01-18', 'last_f1_date': '1990-01-18', 'last_file_date': '1993-06-28', 'name': 'ELECT GENEVIEVE ATWOOD TO CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'UT', 'treasurer_name': 'W LAMONTE ROBISON'}]",UT
H8NY11147,N,11,False,Challenger,"AUBIN, MARK-CHRISTIAN ANTHONY",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H8NY11147'], 'committee_id': 'C00674648', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2018, 2020], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2018-03-29', 'first_file_date': '2018-03-29', 'last_f1_date': '2018-03-29', 'last_file_date': '2019-11-05', 'name': 'MARK FOR THE NEXT GENERATION COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NY', 'treasurer_name': 'KATS, ANDREW'}]",NY
H2OH09015,N,09,False,,"AUBRY, PAUL M",House,DEMOCRATIC PARTY,[],OH
H2FL14145,P,19,True,Open seat,"AUBUCHON, GARY",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2FL14145'], 'committee_id': 'C00505198', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-11-03', 'first_file_date': '2011-11-03', 'last_f1_date': '2012-05-21', 'last_file_date': '2013-01-25', 'name': 'AUBUCHON FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'FL', 'treasurer_name': 'ROBINSON, ERIC CPA'}]",FL
H0MA02048,N,02,False,,"AUBUCHON, JOHN B.",House,INDEPENDENT,[],MA
H0MA04192,C,04,True,Incumbent,"AUCHINCLOSS, JAKE",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'DEMOCRATIC LEADERSHIP 2022', 'candidate_ids': ['H0MA04192'], 'committee_id': 'C00721449', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2019-10-03', 'first_file_date': '2019-10-03', 'last_f1_date': '2022-08-23', 'last_file_date': '2023-07-14', 'name': 'JAKE AUCHINCLOSS FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MA', 'treasurer_name': 'PETTERSON, JAY'}]",MA
H2LA03014,N,03,False,Challenger,"AUCOIN, JOEY",House,DEMOCRATIC PARTY,[],LA
H6OR01027,P,01,True,Challenger,"AUCOIN, LES",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6OR01027', 'S2OR00028'], 'committee_id': 'C00166157', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [1984, 1986, 1988, 1990, 1992, 1994], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1983-03-21', 'first_file_date': '1983-03-21', 'last_f1_date': '1992-03-24', 'last_file_date': '1994-04-16', 'name': 'LES AUCOIN FOR SENATE COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'OR', 'treasurer_name': 'CLINTON W COOK'}, {'affiliated_committee_name': None, 'candidate_ids': ['H6OR01027'], 'committee_id': 'C00050039', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1976, 1978, 1980, 1982, 1984], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '1976-02-11', 'first_file_date': '1976-02-11', 'last_f1_date': '1981-04-07', 'last_file_date': '1984-03-02', 'name': 'RE-ELECT LES AU COIN COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'UNK', 'party_full': 'UNKNOWN', 'state': 'OR', 'treasurer_name': 'CLINTON COOK'}]",OR
H2MD05445,N,05,False,Challenger,"AUERBACH, BOB S",House,GREEN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2MD05445'], 'committee_id': 'C00405274', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2004, 2006, 2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2004-08-30', 'first_file_date': '2004-08-30', 'last_f1_date': '2012-08-10', 'last_file_date': '2012-08-10', 'name': 'BOB AUERBACH FOR  CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'GRE', 'party_full': 'GREEN PARTY', 'state': 'MD', 'treasurer_name': 'BOB S AUERBACH'}, {'affiliated_committee_name': None, 'candidate_ids': ['H2MD05445'], 'committee_id': 'C00380048', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2002, 2004], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'A', 'first_f1_date': '2002-07-16', 'first_file_date': '2002-07-16', 'last_f1_date': '2002-07-16', 'last_file_date': '2003-07-31', 'name': 'BOB AUERBACH FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'GRE', 'party_full': 'GREEN PARTY', 'state': 'MD', 'treasurer_name': 'BOB S AVERBACH'}]",MD
H4AZ05021,P,05,True,Challenger,"AUERBACH, GARY",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H4AZ05021'], 'committee_id': 'C00287417', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1994, 1996], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1994-01-11', 'first_file_date': '1994-01-11', 'last_f1_date': '1994-01-11', 'last_file_date': '1995-06-09', 'name': 'GARY AUERBACH FOR U S CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'AZ', 'treasurer_name': 'KYLE DEFOOR'}]",AZ
H4NJ05044,P,05,True,Challenger,"AUER, BILL",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H4NJ05044'], 'committee_id': 'C00320911', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1996, 1998], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1996-07-17', 'first_file_date': '1996-07-17', 'last_f1_date': '1996-07-17', 'last_file_date': '1998-02-27', 'name': 'BILL AUER FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'NJ', 'treasurer_name': 'ALFRED J MURPHY JR'}, {'affiliated_committee_name': None, 'candidate_ids': ['H4NJ05044'], 'committee_id': 'C00293985', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1994], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1994-05-13', 'first_file_date': '1994-05-13', 'last_f1_date': '1994-05-13', 'last_file_date': '1995-04-04', 'name': 'BILL AUER FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'NJ', 'treasurer_name': 'ARTHUR YEVIN'}]",NJ
H2SC06100,N,06,False,Challenger,"AUGENSTEIN, R. CRAIG",House,LIBERTARIAN PARTY,[],SC
H0MI07051,N,07,True,Challenger,"AUGHNEY, SCOTT",House,TAXPAYERS,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0MI07051'], 'committee_id': 'C00459685', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014, 2016, 2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2009-03-09', 'first_file_date': '2009-03-09', 'last_f1_date': '2009-03-09', 'last_file_date': '2017-07-26', 'name': 'CAMPAIGN TO ELECT SCOTT AUGHNEY TO CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'IND', 'party_full': 'INDEPENDENT', 'state': 'MI', 'treasurer_name': 'SCOTT E AUGHNEY'}]",MI
H2DE00155,N,00,False,Challenger,"AUGUST, BERNARD",House,GREEN PARTY,[],DE
H2MD06286,N,06,False,Challenger,"AUGUST, DAVID",House,INDEPENDENT,[],MD
H2IL05126,P,05,True,Challenger,"AUGUSTI, MARK A",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2IL05126'], 'committee_id': 'C00369736', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2002, 2004, 2006, 2008], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2001-10-16', 'first_file_date': '2001-10-16', 'last_f1_date': '2006-12-25', 'last_file_date': '2007-04-17', 'name': 'MARK A. AUGUSTI FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'TN', 'treasurer_name': 'Augusti, Mark'}]",IL
H4LA02020,P,02,True,Challenger,"AUGUSTINE, ISRAEL M JR",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H4LA02020'], 'committee_id': 'C00186775', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1984, 1986, 1988, 1990, 1992, 1994], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '1984-07-02', 'first_file_date': '1984-07-02', 'last_f1_date': '1984-07-02', 'last_file_date': '1993-11-17', 'name': 'AUGUSTINE FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'LA', 'treasurer_name': 'LEON FULTON'}]",LA
H8NY14034,P,14,False,,"AUGUSTINE, OWEN",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8NY14034'], 'committee_id': 'C00103218', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1978, 1980, 1982], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1978-09-08', 'first_file_date': '1978-09-08', 'last_f1_date': '1978-09-12', 'last_file_date': '1982-10-18', 'name': 'COMMITTEE TO ELECT AUGUSTIN', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'NY', 'treasurer_name': None}]",NY
H0NY12043,N,12,False,,"AUGUSTINE, OWEN (UNREG)",House,DEMOCRATIC PARTY,[],NY
H2NY12031,C,12,True,Challenger,"AUGUSTIN, OWEN",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2NY12031'], 'committee_id': 'C00209601', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1986], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1986-06-03', 'first_file_date': '1986-06-03', 'last_f1_date': '1986-06-03', 'last_file_date': '1987-05-08', 'name': 'COMMITTEE TO ELECT AUGUSTIN', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NY', 'treasurer_name': 'CARRIE ELLISON'}, {'affiliated_committee_name': None, 'candidate_ids': ['H2NY12031'], 'committee_id': 'C00189795', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1984, 1986], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '1984-09-07', 'first_file_date': '1984-08-27', 'last_f1_date': '1984-09-07', 'last_file_date': '1986-08-08', 'name': 'COMMITTEE TO ELECT AUGUSTIN', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'NY', 'treasurer_name': 'CARRIE ELLISON'}]",NY
H8NY12046,C,12,True,Challenger,"AUGUSTIN, OWEN",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8NY12046'], 'committee_id': 'C00229500', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1988], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1988-06-30', 'first_file_date': '1988-06-30', 'last_f1_date': '1988-08-04', 'last_file_date': '1989-04-21', 'name': 'COMMITTEE TO ELECT OWEN AUGUSTIN', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'NY', 'treasurer_name': 'JONATHAN COOK'}]",NY
H2NY10043,N,10,False,Challenger,"AUGUSTIN, OWEN J",House,REPUBLICAN PARTY,[],NY
H8IL05065,N,05,False,Open seat,"AUGUSTSON, ALAN",House,GREEN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H8IL05065'], 'committee_id': 'C00436634', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2008, 2010, 2012, 2014, 2016, 2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2007-07-16', 'first_file_date': '2007-07-16', 'last_f1_date': '2007-07-16', 'last_file_date': '2018-04-26', 'name': 'ALAN AUGUSTSON- GREEN PARTY FOR CONGRESS 2008', 'organization_type': None, 'organization_type_full': None, 'party': 'GRN', 'party_full': None, 'state': 'IL', 'treasurer_name': 'ALAN AUGUSTSON'}]",IL
H2RI02010,P,02,True,Challenger,"AUKERMAN, JAMES V",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2RI02010'], 'committee_id': 'C00149278', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1982, 1984, 1986, 1988, 1990, 1992, 1994], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '1982-01-22', 'first_file_date': '1982-01-22', 'last_f1_date': '1982-04-02', 'last_file_date': '1993-08-06', 'name': 'JIM AUKERMAN FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'RI', 'treasurer_name': 'JOHN D HAMILTON'}]",RI
H4WI01114,C,01,True,Challenger,"AULABAUGH, NORMAN RICHARD",House,INDEPENDENT,"[{'affiliated_committee_name': None, 'candidate_ids': ['H4WI01114'], 'committee_id': 'C00396432', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2004], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2004-02-13', 'first_file_date': '2004-02-13', 'last_f1_date': '2004-02-13', 'last_file_date': '2004-12-14', 'name': 'NORMAN AULABAUGH FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'IND', 'party_full': 'INDEPENDENT', 'state': 'WI', 'treasurer_name': 'PHYLLIS A ANDERSON'}]",WI
H4MA05159,N,05,False,Open seat,"AULENTI, JAMES V",House,INDEPENDENT,[],MA
H2OH12035,N,12,False,,"AULT, ROY E",House,REPUBLICAN PARTY,[],OH
H8AL04094,C,04,True,Challenger,"AUMAN, JAMES LEE",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H8AL04094'], 'committee_id': 'C00665182', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2018-01-08', 'first_file_date': '2018-01-08', 'last_f1_date': '2018-01-08', 'last_file_date': '2018-12-20', 'name': 'LEE AUMAN FOR UNITED STATES CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'AL', 'treasurer_name': 'AUMAN, JAMES LEE MR'}]",AL
H6IL16066,P,16,True,Challenger,"AUMAN, RICHARD D",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6IL16066'], 'committee_id': 'C00416651', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2006, 2008], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2005-11-14', 'first_file_date': '2005-11-14', 'last_f1_date': '2005-12-22', 'last_file_date': '2007-07-10', 'name': 'RICHARD D AUMAN FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'IL', 'treasurer_name': 'ROBERT R ROTH'}]",IL
