candidate_id,status,district,has_raised_funds,incumbent_challenge,name,office,party,committees,state
H0PA03271,C,16,True,Incumbent,"KELLY, GEORGE J JR",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0PA03271'], 'committee_id': 'C00474189', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2010-01-25', 'first_file_date': '2010-01-25', 'last_f1_date': '2021-02-03', 'last_file_date': '2023-07-14', 'name': 'MIKE KELLY FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'PA', 'treasurer_name': 'KING, THOMAS W. III'}]",PA
H0AZ08015,P,02,True,Challenger,"KELLY, JESSE",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H0AZ08015'], 'committee_id': 'C00460808', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2009-04-16', 'first_file_date': '2009-04-16', 'last_f1_date': '2012-09-14', 'last_file_date': '2013-01-31', 'name': 'KELLY FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'AZ', 'treasurer_name': 'SMITH, KRISTEN L.'}]",AZ
H0FL08158,C,08,True,Challenger,"KELLY, KURT",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H0FL08158'], 'committee_id': 'C00474064', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2010, 2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2010-01-25', 'first_file_date': '2010-01-25', 'last_f1_date': '2010-01-25', 'last_file_date': '2012-07-31', 'name': 'KURT KELLY FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'FL', 'treasurer_name': 'DAVID PARKER'}]",FL
H2FL07123,N,06,True,Challenger,"KENDALL, JASON H",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2FL07123'], 'committee_id': 'C00611004', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2016, 2018], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2016-03-07', 'first_file_date': '2016-03-07', 'last_f1_date': '2016-03-07', 'last_file_date': '2018-04-26', 'name': 'JASON H KENDALL FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'FL', 'treasurer_name': 'JASON H KENDALL'}, {'affiliated_committee_name': None, 'candidate_ids': ['H2FL07123'], 'committee_id': 'C00514679', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-03-06', 'first_file_date': '2012-03-06', 'last_f1_date': '2012-07-02', 'last_file_date': '2013-07-11', 'name': 'JASON KENDALL FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'FL', 'treasurer_name': 'JASON H KENDALL'}]",FL
H2KY06159,P,06,True,Challenger,"KENIMER, WILLIAM CURTIS",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2KY06159'], 'committee_id': 'C00519843', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-04-26', 'first_file_date': '2012-04-26', 'last_f1_date': '2012-04-26', 'last_file_date': '2013-01-25', 'name': 'KENIMER FOR CONGRESS ', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'KY', 'treasurer_name': 'ROBERT CLAY STURGEON'}]",KY
S6MA00015,C,00,True,Challenger,"KENNEDY, EDWARD MOORE SENATOR",Senate,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['S6MA00015'], 'committee_id': 'C00363978', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [2002, 2004, 2006, 2008, 2010], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2001-01-03', 'first_file_date': '2001-01-03', 'last_f1_date': '2010-07-08', 'last_file_date': '2010-11-04', 'name': 'KENNEDY FOR SENATE 2012', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'DC', 'treasurer_name': 'JOHN F ZAMPARELLI'}, {'affiliated_committee_name': None, 'candidate_ids': ['S6MA00015'], 'committee_id': 'C00305045', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [1996, 1998, 2000, 2002, 2004, 2006], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '1995-09-07', 'first_file_date': '1995-07-31', 'last_f1_date': '2005-03-11', 'last_file_date': '2005-03-29', 'name': 'KENNEDY FOR SENATE 2000', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'DC', 'treasurer_name': 'JOHN F ZAMPARELLI'}, {'affiliated_committee_name': None, 'candidate_ids': ['S6MA00015'], 'committee_id': 'C00174862', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '1983-08-11', 'first_file_date': '1983-08-11', 'last_f1_date': '2000-07-14', 'last_file_date': '2003-05-09', 'name': 'KENNEDY FOR SENATE (1994)', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'DC', 'treasurer_name': 'JOHN F ZAMPARELLI'}, {'affiliated_committee_name': None, 'candidate_ids': ['S6MA00015'], 'committee_id': 'C00140202', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [1980, 1982, 1984], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '1981-02-09', 'first_file_date': '1981-02-09', 'last_f1_date': '1984-02-06', 'last_file_date': '1984-02-06', 'name': 'COMMITTEE TO RE-ELECT SENATOR KENNEDY', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'MA', 'treasurer_name': 'JOHN F ZAMPARELLI'}, {'affiliated_committee_name': None, 'candidate_ids': ['S6MA00015'], 'committee_id': 'C00050633', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [1976, 1978, 1980], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '1976-09-03', 'first_file_date': '1975-03-08', 'last_f1_date': '1977-12-08', 'last_file_date': '1980-01-31', 'name': ""COMMITTEE TO RE-ELECT SENATOR EDWARD M. KENNEDY '76"", 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'DC', 'treasurer_name': 'PAUL KIRK JR.'}]",MA
H2MA04073,P,00,True,Incumbent,"KENNEDY, JOSEPH P III",Senate,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'CLARK KENNEDY VICTORY FUND', 'candidate_ids': ['H2MA04073', 'S0MA00208'], 'committee_id': 'C00512970', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [2012, 2014, 2016, 2018, 2020, 2022], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-02-15', 'first_file_date': '2012-02-15', 'last_f1_date': '2020-10-02', 'last_file_date': '2022-08-10', 'name': 'KENNEDY FOR MASSACHUSETTS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MA', 'treasurer_name': 'LOWEY, KEITH D.'}]",MA
S8NE00067,P,00,True,Open seat,"KERREY, J ROBERT",Senate,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['S8NE00067'], 'committee_id': 'C00515122', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-03-06', 'first_file_date': '2012-03-06', 'last_f1_date': '2013-02-14', 'last_file_date': '2014-02-21', 'name': 'NEBRASKANS FOR KERREY', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'NE', 'treasurer_name': 'JENNIFER RASMUSSEN'}, {'affiliated_committee_name': None, 'candidate_ids': ['S8NE00067'], 'committee_id': 'C00219865', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '1987-12-04', 'first_file_date': '1987-12-04', 'last_f1_date': '2001-06-04', 'last_file_date': '2014-02-25', 'name': 'KERREY FOR U S SENATE COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': None, 'party_full': None, 'state': 'NE', 'treasurer_name': 'MRS PAM BATAILLON'}]",NE
H4CA12055,C,17,True,Incumbent,"KHANNA, ROHIT",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H4CA12055'], 'committee_id': 'C00503185', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2011-10-04', 'first_file_date': '2011-10-04', 'last_f1_date': '2022-12-07', 'last_file_date': '2023-07-14', 'name': 'RO FOR CONGRESS INC', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'CA', 'treasurer_name': 'DONALDSON, DAVID'}, {'affiliated_committee_name': None, 'candidate_ids': ['H4CA12055'], 'committee_id': 'C00392100', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2004, 2006], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2003-11-04', 'first_file_date': '2003-11-04', 'last_f1_date': '2004-03-04', 'last_file_date': '2005-04-05', 'name': 'KHANNA FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'CA', 'treasurer_name': 'KHANNA, ROHIT'}]",CA
S0MA00091,P,00,True,Challenger,"KHAZEI, ALAN",Senate,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['S0MA00091'], 'committee_id': 'C00495879', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-04-28', 'first_file_date': '2011-04-28', 'last_f1_date': '2011-04-28', 'last_file_date': '2013-07-08', 'name': 'KHAZEI FOR MASSACHUSETTS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MA', 'treasurer_name': 'DARRYL R TATTRIE'}, {'affiliated_committee_name': None, 'candidate_ids': ['S0MA00091'], 'committee_id': 'C00467449', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [2010, 2012], 'designation': 'A', 'designation_full': 'Authorized by a candidate', 'filing_frequency': 'T', 'first_f1_date': '2009-09-24', 'first_file_date': '2009-09-24', 'last_f1_date': '2011-07-05', 'last_file_date': '2012-06-06', 'name': 'CITIZENS FOR ALAN KHAZEI', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MA', 'treasurer_name': 'DARRYL TATTRIE'}]",MA
H2HI00015,P,02,True,Open seat,"KIAAINA, ESTHER PUAKELA",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2HI00015'], 'committee_id': 'C00500470', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-08-08', 'first_file_date': '2011-08-08', 'last_f1_date': '2011-09-23', 'last_file_date': '2013-02-14', 'name': 'KIAAINA FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'HI', 'treasurer_name': 'YUKLIN ALULI'}]",HI
H2NY22154,P,22,True,Open seat,"KICINSKI, MICHAEL J SR",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2NY22154'], 'committee_id': 'C00521278', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-05-11', 'first_file_date': '2012-05-11', 'last_f1_date': '2012-06-20', 'last_file_date': '2014-10-21', 'name': 'KICINSKI FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NY', 'treasurer_name': 'DAWN ADAMS'}]",NY
H2NV00050,P,04,True,Incumbent,"KIHUEN, RUBEN",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'KIHUEN VICTORY FUND', 'candidate_ids': ['H2NV00050'], 'committee_id': 'C00502773', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2011-09-19', 'first_file_date': '2011-09-19', 'last_f1_date': '2017-08-22', 'last_file_date': '2023-07-12', 'name': 'RUBEN KIHUEN FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'NV', 'treasurer_name': 'PETTERSON, JAY'}]",NV
H6MI07108,P,05,True,Challenger,"KILDEE, DALE",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6MI07108'], 'committee_id': 'C00078105', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1978, 1980, 1982, 1984, 1986, 1988, 1990, 1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1977-06-06', 'first_file_date': '1977-06-06', 'last_f1_date': '2004-11-27', 'last_file_date': '2013-10-17', 'name': 'KILDEE FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MI', 'treasurer_name': 'MATTHEW SCHLINKER'}]",MI
H2MI05119,C,08,True,Incumbent,"KILDEE, DANIEL T",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'KILDEE VICTORY FUND', 'candidate_ids': ['H2MI05119'], 'committee_id': 'C00499947', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2011-07-26', 'first_file_date': '2011-07-26', 'last_f1_date': '2022-06-29', 'last_file_date': '2023-07-14', 'name': 'FRIENDS OF DAN KILDEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MI', 'treasurer_name': 'TIPPETT, JEFFREY'}]",MI
H2NC09100,P,09,True,Open seat,"KILLIAN, RICHARD DANIEL",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2NC09100'], 'committee_id': 'C00514166', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-02-29', 'first_file_date': '2012-02-29', 'last_f1_date': '2012-02-29', 'last_file_date': '2013-01-16', 'name': 'KILLIAN FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NC', 'treasurer_name': 'DAVID S (STAN) HOWEY'}]",NC
H2WA06129,C,06,True,Incumbent,"KILMER, DEREK",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'KILMER VICTORY FUND 2018', 'candidate_ids': ['H2WA06129'], 'committee_id': 'C00514893', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2012-03-05', 'first_file_date': '2012-03-05', 'last_f1_date': '2018-03-15', 'last_file_date': '2023-07-14', 'name': 'PEOPLE FOR DEREK KILMER', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'WA', 'treasurer_name': 'PETTERSON, JAY'}]",WA
H6OH15104,P,03,True,Challenger,"KILROY, MARY JO",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H6OH15104'], 'committee_id': 'C00416156', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2006, 2008, 2010, 2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2005-10-27', 'first_file_date': '2005-10-27', 'last_f1_date': '2011-11-10', 'last_file_date': '2014-07-28', 'name': 'KILROY FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'OH', 'treasurer_name': 'PETTERSON, JAY'}]",OH
H2CA31117,P,31,True,Challenger,"KIM, JUSTIN SUNG-SUP",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2CA31117'], 'committee_id': 'C00509794', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-01-17', 'first_file_date': '2012-01-17', 'last_f1_date': '2012-01-17', 'last_file_date': '2013-10-29', 'name': 'JUSTIN KIM FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'CA', 'treasurer_name': 'NATHAN BLAKE'}]",CA
H2NY11116,P,09,True,Challenger,"KINARD, SYLVIA GAIL",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2NY11116'], 'committee_id': 'C00514851', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2012-03-07', 'first_file_date': '2012-03-07', 'last_f1_date': '2012-11-08', 'last_file_date': '2015-12-16', 'name': 'COMMITTEE TO ELECT SYLV IA KINARD', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'NY', 'treasurer_name': 'SYLVIA KINARD'}]",NY
H6WI03099,P,03,True,Incumbent,"KIND, RONALD JAMES",House,DEMOCRATIC PARTY,"[{'affiliated_committee_name': 'BADGER VICTORY FUND 2020', 'candidate_ids': ['H6WI03099'], 'committee_id': 'C00312017', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '1996-01-30', 'first_file_date': '1996-01-30', 'last_f1_date': '2021-06-30', 'last_file_date': '2023-07-15', 'name': 'KIND FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'WI', 'treasurer_name': 'SMITH, BRENT'}]",WI
S2ME00109,C,00,True,Incumbent,"KING, ANGUS S. JR.",Senate,INDEPENDENT,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['S2ME00109'], 'committee_id': 'C00516047', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2012-03-14', 'first_file_date': '2012-03-14', 'last_f1_date': '2020-10-10', 'last_file_date': '2023-07-14', 'name': 'ANGUS KING FOR U.S. SENATE CAMPAIGN', 'organization_type': None, 'organization_type_full': None, 'party': 'IND', 'party_full': 'INDEPENDENT', 'state': 'ME', 'treasurer_name': 'RAND, KATHRYN J'}]",ME
H2LA01075,P,01,True,Challenger,"KING, GARY W",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['H2LA01075'], 'committee_id': 'C00528125', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012, 2014, 2016], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'A', 'first_f1_date': '2012-08-24', 'first_file_date': '2012-08-24', 'last_f1_date': '2012-08-24', 'last_file_date': '2015-12-16', 'name': 'COMMITTEE TO ELECT GARY KING LLC', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'LA', 'treasurer_name': 'CHRISTOPHER M GAGNON'}]",LA
S2MA00162,C,00,True,Challenger,"KING, JAMES COYNE",Senate,DEMOCRATIC PARTY,"[{'affiliated_committee_name': None, 'candidate_ids': ['S2MA00162'], 'committee_id': 'C00497891', 'committee_type': 'S', 'committee_type_full': 'Senate', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2011-06-21', 'first_file_date': '2011-06-21', 'last_f1_date': '2011-06-21', 'last_file_date': '2012-07-10', 'name': 'JIMKINGFORSENATE', 'organization_type': None, 'organization_type_full': None, 'party': 'DEM', 'party_full': 'DEMOCRATIC PARTY', 'state': 'MA', 'treasurer_name': 'CHRISTOPHER M KING'}]",MA
H2NY03089,P,02,True,Incumbent,"KING, PETE",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'TAKE BACK THE HOUSE', 'candidate_ids': ['H2NY03089'], 'committee_id': 'C00272211', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '1992-07-14', 'first_file_date': '1992-07-14', 'last_f1_date': '2019-02-14', 'last_file_date': '2023-07-16', 'name': 'PETE KING FOR CONGRESS COMMITTEE', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'NY', 'treasurer_name': 'ROSENFELD, ANNE'}]",NY
H2GA03138,C,03,True,Challenger,"KINGSLEY, KENT EASTON",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2GA03138'], 'committee_id': 'C00512723', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2012], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '2012-02-09', 'first_file_date': '2012-02-09', 'last_f1_date': '2012-04-12', 'last_file_date': '2013-01-09', 'name': 'KINGSLEY FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'GA', 'treasurer_name': 'PAYNE, THOMAS BUSH'}]",GA
H2IA05072,P,04,True,Incumbent,"KING, STEVE MR.",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2IA05072'], 'committee_id': 'C00373563', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [2002, 2004, 2006, 2008, 2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'Q', 'first_f1_date': '2002-04-28', 'first_file_date': '2002-01-31', 'last_f1_date': '2021-05-06', 'last_file_date': '2023-08-06', 'name': 'KING FOR CONGRESS', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'IA', 'treasurer_name': 'WILLIAMS, CRAIG'}]",IA
H2GA01157,C,01,True,Incumbent,"KINGSTON, JACK REP.",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'NONE', 'candidate_ids': ['H2GA01157'], 'committee_id': 'C00261958', 'committee_type': 'H', 'committee_type_full': 'House', 'cycles': [1992, 1994, 1996, 1998, 2000, 2002, 2004, 2006, 2008, 2010, 2012, 2014], 'designation': 'P', 'designation_full': 'Principal campaign committee', 'filing_frequency': 'T', 'first_f1_date': '1992-03-06', 'first_file_date': '1992-03-06', 'last_f1_date': '2011-12-14', 'last_file_date': '2014-11-25', 'name': 'FRIENDS OF JACK KINGSTON', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'GA', 'treasurer_name': 'HASLAM, J. HARRY MR. JR.'}]",GA
H0IL11052,P,16,True,Incumbent,"KINZINGER, ADAM",House,REPUBLICAN PARTY,"[{'affiliated_committee_name': 'COUNTRY FIRST', 'candidate_ids': ['H0IL11052'], 'committee_id': 'C00458877', 'committee_type': 'N', 'committee_type_full': 'PAC - Nonqualified', 'cycles': [2010, 2012, 2014, 2016, 2018, 2020, 2022, 2024], 'designation': 'U', 'designation_full': 'Unauthorized', 'filing_frequency': 'Q', 'first_f1_date': '2009-02-05', 'first_file_date': '2009-02-05', 'last_f1_date': '2023-02-21', 'last_file_date': '2023-07-28', 'name': 'COUNTRY OVER PARTY PAC', 'organization_type': None, 'organization_type_full': None, 'party': 'REP', 'party_full': 'REPUBLICAN PARTY', 'state': 'IL', 'treasurer_name': 'KILGORE, PAUL MR.'}]",IL
