chamber,rollnumber,date,session,yea_count,nay_count,nominate_mid_1,nominate_mid_2,nominate_spread_1,nominate_spread_2,bill_number,vote_result,vote_desc,vote_question,issue_codes,peltzman_codes,clausen_codes,crs_policy_area,crs_subjects,congress_url
House,768,2014-03-13,2,244,171,-0.217,0.426,-0.312,-0.324,HR3973,Passed,Faithful Execution of the Law Act of 2014,On Passage,['Judiciary'],['Government Organization'],['Government Management'],Government Operations and Politics,"['Administrative law and regulatory procedures', 'Administrative remedies', 'Congressional oversight', 'Congressional-executive branch relations']",https://www.congress.gov/bill/113th-congress/house-bill/3973
House,769,2014-03-13,2,175,236,-0.131,0.139,1.083,0.644,HR3189,Failed,,On Agreeing to the Amendment,['Pollution and Environmental Protection'],['Budget Special Interest'],['Government Management'],Water Resources Development,"['Land use and conservation', 'Licensing and registrations', 'Water use and supply']",https://www.congress.gov/bill/113th-congress/house-bill/3189
House,770,2014-03-13,2,183,227,0.014,-0.189,0.6990000000000001,0.783,HR3189,Failed,"To prohibit the conditioning of any permit, lease, or other use agreement on the transfer, relinquishment, or other impairment of any water right to the United States by the Secretaries of the Interior and Agriculture",On Motion to Recommit with Instructions,['Pollution and Environmental Protection'],['Budget Special Interest'],['Government Management'],Water Resources Development,"['Land use and conservation', 'Licensing and registrations', 'Water use and supply']",https://www.congress.gov/bill/113th-congress/house-bill/3189
House,771,2014-03-13,2,238,174,-0.157,0.14100000000000001,-0.738,-0.807,HR3189,Passed,"To prohibit the conditioning of any permit, lease, or other use agreement on the transfer, relinquishment, or other impairment of any water right to the United States by the Secretaries of the Interior and Agriculture",On Passage,['Pollution and Environmental Protection'],['Budget Special Interest'],['Government Management'],Water Resources Development,"['Land use and conservation', 'Licensing and registrations', 'Water use and supply']",https://www.congress.gov/bill/113th-congress/house-bill/3189
House,772,2014-03-13,2,217,173,0.009000000000000001,-0.164,-1.106,-0.41400000000000003,HRES517,Passed,Raising a question of the privileges of the House,On Motion to Table,,['Internal Organization'],['Miscellaneous Policy'],Congress,"['Congressional committees', 'Government ethics and transparency, public corruption', 'House Committee on Oversight and Government Reform', 'House of Representatives', 'Legislative rules and procedure', 'Members of Congress']",https://www.congress.gov/bill/113th-congress/house-resolution/517
House,773,2014-03-14,2,191,226,0.056,0.338,0.727,-0.23,HR4015,Failed,"To amend title XVIII of the Social Security Act to repeal the Medicare sustainable growth rate and improve Medicare payments for physicians and other professionals, and for other purposes",On Motion to Recommit with Instructions,,"['Domestic Social Policy', 'Budget General Interest']",['Social Welfare'],Health,"['Advisory bodies', 'Congressional oversight', 'Fraud offenses and financial crimes', 'Government information and archives', 'Government studies and investigations', 'Government trust funds', 'Health care coverage and access', 'Health care quality', 'Health information and medical records', 'Health personnel', 'Hospital care', 'Medicare', 'Minority health', 'Performance measurement', 'Rural conditions and development']",https://www.congress.gov/bill/113th-congress/house-bill/4015
House,774,2014-03-14,2,238,181,-0.148,-0.343,-0.769,-0.127,HR4015,Passed,"To amend title XVIII of the Social Security Act to repeal the Medicare sustainable growth rate and improve Medicare payments for physicians and other professionals, and for other purposes",On Passage,,"['Domestic Social Policy', 'Budget General Interest']",['Social Welfare'],Health,"['Advisory bodies', 'Congressional oversight', 'Fraud offenses and financial crimes', 'Government information and archives', 'Government studies and investigations', 'Government trust funds', 'Health care coverage and access', 'Health care quality', 'Health information and medical records', 'Health personnel', 'Hospital care', 'Medicare', 'Minority health', 'Performance measurement', 'Rural conditions and development']",https://www.congress.gov/bill/113th-congress/house-bill/4015
House,775,2014-03-24,2,398,0,0.0,0.0,0.0,0.0,HR3060,Passed,"Sergeant William Moody Post Office Building in Burleson, Texas",On Motion to Suspend the Rules and Pass,,['Government Organization'],['Government Management'],Government Operations and Politics,"['Congressional tributes', 'Government buildings, facilities, and property', 'Military personnel and dependents', 'Postal service', 'Texas']",https://www.congress.gov/bill/113th-congress/house-bill/3060
House,776,2014-03-24,2,393,0,0.0,0.0,0.0,0.0,HR1813,Passed,"Lance Corporal Daniel Nathan Deyarmin Post Office Building in Tallmadge, Ohio","On Motion to Suspend the Rules and Pass, as Amended",,['Government Organization'],['Government Management'],Government Operations and Politics,"['Congressional tributes', 'Government buildings, facilities, and property', 'Military personnel and dependents', 'Ohio', 'Postal service']",https://www.congress.gov/bill/113th-congress/house-bill/1813
House,777,2014-03-25,2,188,231,-0.052000000000000005,0.146,0.598,1.301,HR2824,Failed,,On Agreeing to the Amendment,"['Coal Mining Regulation/Strip Mining/Black Lung', 'Pollution and Environmental Protection']",['Regulation Special Interest'],['Government Management'],Public Lands and Natural Resources,"['Administrative law and regulatory procedures', 'Coal', 'Congressional oversight', 'Department of the Interior', 'Government studies and investigations', 'Lakes and rivers', 'Mining', 'State and local government operations', 'Water quality']",https://www.congress.gov/bill/113th-congress/house-bill/2824
House,778,2014-03-25,2,196,225,-0.162,0.5,0.379,0.893,HR2824,Failed,,On Agreeing to the Amendment,"['Coal Mining Regulation/Strip Mining/Black Lung', 'Pollution and Environmental Protection']",['Regulation Special Interest'],['Government Management'],Public Lands and Natural Resources,"['Administrative law and regulatory procedures', 'Coal', 'Congressional oversight', 'Department of the Interior', 'Government studies and investigations', 'Lakes and rivers', 'Mining', 'State and local government operations', 'Water quality']",https://www.congress.gov/bill/113th-congress/house-bill/2824
House,779,2014-03-25,2,197,224,0.056,0.222,0.315,0.154,HR2824,Failed,"To amend the Surface Mining Control and Reclamation Act of 1977 to stop the ongoing waste by the Department of the Interior of taxpayer resources and implement the final rule on excess spoil, mining waste, and buffers for perennial and intermittent streams, and for other purposes",On Motion to Recommit with Instructions,"['Coal Mining Regulation/Strip Mining/Black Lung', 'Pollution and Environmental Protection']",['Regulation Special Interest'],['Government Management'],Public Lands and Natural Resources,"['Administrative law and regulatory procedures', 'Coal', 'Congressional oversight', 'Department of the Interior', 'Government studies and investigations', 'Lakes and rivers', 'Mining', 'State and local government operations', 'Water quality']",https://www.congress.gov/bill/113th-congress/house-bill/2824
House,780,2014-03-25,2,229,192,0.133,-0.166,-0.371,-1.187,HR2824,Passed,"To amend the Surface Mining Control and Reclamation Act of 1977 to stop the ongoing waste by the Department of the Interior of taxpayer resources and implement the final rule on excess spoil, mining waste, and buffers for perennial and intermittent streams, and for other purposes",On Passage,"['Coal Mining Regulation/Strip Mining/Black Lung', 'Pollution and Environmental Protection']",['Regulation Special Interest'],['Government Management'],Public Lands and Natural Resources,"['Administrative law and regulatory procedures', 'Coal', 'Congressional oversight', 'Department of the Interior', 'Government studies and investigations', 'Lakes and rivers', 'Mining', 'State and local government operations', 'Water quality']",https://www.congress.gov/bill/113th-congress/house-bill/2824
House,781,2014-03-26,2,230,187,-0.008,-0.035,-0.788,-0.783,HRES524,Passed,"Providing for consideration of H.R. 1459, the Ensuring Public Involvement in the Creation of National Monuments Act",On Ordering the Previous Question,['Parks and Conservation'],['Government Organization'],['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/524
House,782,2014-03-26,2,227,190,0.053,0.279,-0.726,0.23600000000000002,HRES524,Passed,"Providing for consideration of H.R. 1459, the Ensuring Public Involvement in the Creation of National Monuments Act",On Agreeing to the Resolution,['Parks and Conservation'],['Government Organization'],['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/524
House,783,2014-03-26,2,418,0,0.0,0.0,0.0,0.0,HR1228,Passed,"Corporal Justin D. Ross Post Office Building in Green Bay, Wisconsin","On Motion to Suspend the Rules and Pass, as Amended",,['Government Organization'],['Government Management'],Government Operations and Politics,"['Congressional tributes', 'Government buildings, facilities, and property', 'Military personnel and dependents', 'Postal service', 'Wisconsin']",https://www.congress.gov/bill/113th-congress/house-bill/1228
House,784,2014-03-26,2,197,223,0.07100000000000001,0.202,0.624,1.133,HR1459,Failed,,On Agreeing to the Amendment,['Parks and Conservation'],['Government Organization'],['Government Management'],Public Lands and Natural Resources,"['Congressional oversight', 'Environmental assessment, monitoring, research', 'Government studies and investigations', 'Land use and conservation', 'Monuments and memorials', 'Parks, recreation areas, trails', 'Presidents and presidential powers, Vice Presidents', 'Property rights']",https://www.congress.gov/bill/113th-congress/house-bill/1459
House,785,2014-03-26,2,193,227,0.062,0.456,0.728,-0.23800000000000002,HR1459,Failed,"To ensure that the National Environmental Policy Act of 1969 applies to the declaration of national monuments, and for other purposes",On Motion to Recommit with Instructions,['Parks and Conservation'],['Government Organization'],['Government Management'],Public Lands and Natural Resources,"['Congressional oversight', 'Environmental assessment, monitoring, research', 'Government studies and investigations', 'Land use and conservation', 'Monuments and memorials', 'Parks, recreation areas, trails', 'Presidents and presidential powers, Vice Presidents', 'Property rights']",https://www.congress.gov/bill/113th-congress/house-bill/1459
House,786,2014-03-26,2,222,201,0.116,0.068,-0.598,-1.371,HR1459,Passed,"To ensure that the National Environmental Policy Act of 1969 applies to the declaration of national monuments, and for other purposes",On Passage,['Parks and Conservation'],['Government Organization'],['Government Management'],Public Lands and Natural Resources,"['Congressional oversight', 'Environmental assessment, monitoring, research', 'Government studies and investigations', 'Land use and conservation', 'Monuments and memorials', 'Parks, recreation areas, trails', 'Presidents and presidential powers, Vice Presidents', 'Property rights']",https://www.congress.gov/bill/113th-congress/house-bill/1459
House,787,2014-03-27,2,399,19,0.793,-0.225,0.23600000000000002,-0.624,HR4278,Passed,"To support the independence, sovereignty, and territorial integrity of Ukraine, and for other purposes","On Motion to Suspend the Rules and Pass, as Amended",,['Foreign Policy Budget'],['Foreign and Defense Policy'],International Affairs,"['Alliances', 'Arms control and nonproliferation', 'Asia', 'China', 'Conflicts and wars', 'Congressional oversight', 'Diplomacy, foreign officials, Americans abroad', 'Economic development', 'Elections, voting, political campaign regulation', 'Energy storage, supplies, demand', 'Europe', 'Foreign aid and international relief', 'Foreign and international banking', 'Foreign loans and debt', 'Foreign property', 'Government ethics and transparency, public corruption', 'Government lending and loan guarantees', 'Government studies and investigations', 'Human rights', 'Immigration status and procedures', 'Intelligence activities, surveillance, classified information', 'International exchange and broadcasting', 'International law and treaties', 'International organizations and cooperation', 'Internet and video services', 'Iran', 'Law enforcement officers', 'Middle East', 'Military assistance, sales, and agreements', 'Military education and training', 'Military operations and strategy', 'Moldova', 'Multilateral development programs', 'News media and reporting', 'North Korea', 'Nuclear weapons', 'Oil and gas', 'Pakistan', 'Political movements and philosophies', 'Racial and ethnic relations', 'Religion', 'Rule of law and government transparency', 'Russia', 'Sanctions', 'Sovereignty, recognition, national governance and status', 'Syria', 'Telephone and wireless communication', 'Trade restrictions', 'U.S. and foreign investments', 'Ukraine', 'United Nations', 'Visas and passports']",https://www.congress.gov/bill/113th-congress/house-bill/4278
House,788,2014-04-01,2,378,34,0.636,-0.354,0.185,-0.41400000000000003,HR4152,Passed,To provide for the costs of loan guarantees for Ukraine,On Motion to Suspend the Rules and Concur in the Senate Amendment,,['Foreign Policy Resolutions'],['Foreign and Defense Policy'],International Affairs,"['Appropriations', 'Europe', 'Foreign aid and international relief', 'Foreign loans and debt', 'Government lending and loan guarantees', 'Ukraine']",https://www.congress.gov/bill/113th-congress/house-bill/4152
House,789,2014-04-01,2,399,12,0.848,0.011,0.28400000000000003,-0.249,S2183,Passed,United States international programming to Ukraine and neighboring regions,On Motion to Suspend the Rules and Pass,['Radio/Television/Motion Pictures/Telecommunications'],['Foreign Policy Budget'],['Foreign and Defense Policy'],International Affairs,"['Congressional oversight', 'Europe', 'Human rights', 'International exchange and broadcasting', 'Internet and video services', 'Moldova', 'News media and reporting', 'Public-private cooperation', 'Rule of law and government transparency', 'Russia', 'Sovereignty, recognition, national governance and status', 'Telephone and wireless communication', 'Ukraine']",https://www.congress.gov/bill/113th-congress/senate-bill/2183
House,790,2014-04-01,2,261,140,0.791,0.379,0.06,-0.083,,Passed,,On Approving the Journal,,['Internal Organization'],['Miscellaneous Policy'],,,
House,791,2014-04-02,2,229,194,0.058,0.384,-0.728,0.23500000000000001,HRES530,Passed,Providing for consideration of the bill (H.R. 2575) to amend the Internal Revenue Code of 1986 to repeal the 30-hour threshold for classification as a full-time employee for purposes of the employer mandate in the Patient Protection and Affordable Care Act and replace it with 40 hours,On Ordering the Previous Question,['Public Health'],"['Domestic Social Policy', 'Regulation General Interest']",['Social Welfare'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/530
House,792,2014-04-02,2,236,186,-0.088,0.015,-1.182,-0.246,HRES530,Passed,Providing for consideration of the bill (H.R. 2575) to amend the Internal Revenue Code of 1986 to repeal the 30-hour threshold for classification as a full-time employee for purposes of the employer mandate in the Patient Protection and Affordable Care Act and replace it with 40 hours,On Agreeing to the Resolution,['Public Health'],"['Domestic Social Policy', 'Regulation General Interest']",['Social Welfare'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/530
House,793,2014-04-02,2,262,157,0.728,-0.315,0.025,-0.093,,Passed,,On Approving the Journal,,['Internal Organization'],['Miscellaneous Policy'],,,
House,794,2014-04-03,2,191,232,-0.055,0.114,0.7020000000000001,0.851,HR2575,Failed,Save American Workers Act of 2014,On Motion to Recommit with Instructions,['Public Health'],"['Domestic Social Policy', 'Regulation General Interest']",['Social Welfare'],Taxation,"['Employee benefits and pensions', 'Health care costs and insurance', 'Health care coverage and access', 'Sales and excise taxes']",https://www.congress.gov/bill/113th-congress/house-bill/2575
House,795,2014-04-03,2,248,179,-0.241,0.384,-0.72,-0.751,HR2575,Passed,Save American Workers Act of 2014,On Passage,['Public Health'],"['Domestic Social Policy', 'Regulation General Interest']",['Social Welfare'],Taxation,"['Employee benefits and pensions', 'Health care costs and insurance', 'Health care coverage and access', 'Sales and excise taxes']",https://www.congress.gov/bill/113th-congress/house-bill/2575
House,796,2014-04-04,2,222,193,0.059000000000000004,0.41600000000000004,-0.728,0.226,HRES539,Passed,"Providing for consideration of the bill (H.R. 1874) the Pro-Growth Budgeting Act, providing for consideration of the bill (H.R. 1871) Baseline Reform Act and providing for consideration of the bill (H.R. 1872) Budget and Accounting Transparency Act and for other purposes",On Ordering the Previous Question,,"['Budget General Interest', 'Internal Organization']",['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/539
House,797,2014-04-04,2,220,194,0.058,0.383,-0.728,0.234,HRES539,Passed,"Providing for consideration of the bill (H.R. 1874) the Pro-Growth Budgeting Act, providing for consideration of the bill (H.R. 1871) Baseline Reform Act and providing for consideration of the bill (H.R. 1872) Budget and Accounting Transparency Act and for other purposes",On Agreeing to the Resolution,,"['Budget General Interest', 'Internal Organization']",['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/539
House,798,2014-04-04,2,182,214,-0.254,0.967,0.334,0.481,HR1874,Failed,,On Agreeing to the Amendment,,"['Budget General Interest', 'Internal Organization']",['Government Management'],Economics and Public Finance,"['Budget process', 'Congressional oversight', 'Economic performance and conditions', 'Economic theory', 'Government studies and investigations', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-bill/1874
House,799,2014-04-04,2,189,211,-0.134,0.991,0.325,0.38,HR1874,Failed,,On Agreeing to the Amendment,,"['Budget General Interest', 'Internal Organization']",['Government Management'],Economics and Public Finance,"['Budget process', 'Congressional oversight', 'Economic performance and conditions', 'Economic theory', 'Government studies and investigations', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-bill/1874
House,800,2014-04-04,2,186,219,-0.135,0.87,0.34800000000000003,0.34,HR1874,Failed,,On Agreeing to the Amendment,['Unemployment/Jobs'],"['Budget General Interest', 'Internal Organization']",['Government Management'],Economics and Public Finance,"['Budget process', 'Congressional oversight', 'Economic performance and conditions', 'Economic theory', 'Government studies and investigations', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-bill/1874
House,801,2014-04-04,2,185,222,-0.095,0.707,0.267,0.181,HR1874,Failed,,On Agreeing to the Amendment,,"['Budget General Interest', 'Internal Organization']",['Government Management'],Economics and Public Finance,"['Budget process', 'Congressional oversight', 'Economic performance and conditions', 'Economic theory', 'Government studies and investigations', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-bill/1874
House,802,2014-04-04,2,187,218,0.164,0.714,0.738,-0.428,HR1874,Failed,Pro-Growth Budgeting Act,On Motion to Recommit with Instructions,,"['Budget General Interest', 'Internal Organization']",['Government Management'],Economics and Public Finance,"['Budget process', 'Congressional oversight', 'Economic performance and conditions', 'Economic theory', 'Government studies and investigations', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-bill/1874
House,803,2014-04-04,2,224,182,-0.053,0.10400000000000001,-1.181,-0.358,HR1874,Passed,Pro-Growth Budgeting Act,On Passage,,"['Budget General Interest', 'Internal Organization']",['Government Management'],Economics and Public Finance,"['Budget process', 'Congressional oversight', 'Economic performance and conditions', 'Economic theory', 'Government studies and investigations', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-bill/1874
House,804,2014-04-07,2,179,217,-0.034,-0.025,1.018,0.194,HR1872,Failed,Budget and Accounting Transparency Act,On Motion to Recommit with Instructions,"[""Women's Equality"", 'Banking and Finance']",['Regulation General Interest'],['Social Welfare'],Economics and Public Finance,"['Accounting and auditing', 'Appropriations', 'Budget deficits and national debt', 'Budget process', 'Congressional oversight', 'Executive agency funding and structure', 'Government corporations and government-sponsored enterprises', 'Government information and archives', 'Government lending and loan guarantees', 'Government studies and investigations', 'Housing finance and home ownership']",https://www.congress.gov/bill/113th-congress/house-bill/1872
House,805,2014-04-07,2,230,165,-0.176,0.17500000000000002,-1.019,-0.076,HR1872,Passed,Budget and Accounting Transparency Act,On Passage,['Banking and Finance'],"['Budget Special Interest', 'Government Organization']",['Government Management'],Economics and Public Finance,"['Accounting and auditing', 'Appropriations', 'Budget deficits and national debt', 'Budget process', 'Congressional oversight', 'Executive agency funding and structure', 'Government corporations and government-sponsored enterprises', 'Government information and archives', 'Government lending and loan guarantees', 'Government studies and investigations', 'Housing finance and home ownership']",https://www.congress.gov/bill/113th-congress/house-bill/1872
House,806,2014-04-08,2,191,221,0.156,0.584,0.744,-0.435,HR1871,Failed,Baseline Reform Act,On Motion to Recommit with Instructions,,"['Budget General Interest', 'Internal Organization']",['Government Management'],Economics and Public Finance,"['Accounting and auditing', 'Appropriations', 'Budget deficits and national debt', 'Budget process', 'Government trust funds', 'Medicare', 'Sales and excise taxes', ""Veterans' pensions and compensation""]",https://www.congress.gov/bill/113th-congress/house-bill/1871
House,807,2014-04-08,2,230,185,-0.167,0.602,-0.753,-0.5,HR1871,Passed,Baseline Reform Act,On Passage,,"['Budget General Interest', 'Internal Organization']",['Government Management'],Economics and Public Finance,"['Accounting and auditing', 'Appropriations', 'Budget deficits and national debt', 'Budget process', 'Government trust funds', 'Medicare', 'Sales and excise taxes', ""Veterans' pensions and compensation""]",https://www.congress.gov/bill/113th-congress/house-bill/1871
House,808,2014-04-08,2,219,190,0.065,0.435,-0.726,0.254,HRES544,Passed,"Providing for consideration of the concurrent resolution (H.Con.Res. 96) establishing the budget for the United States Government for fiscal year 2015 and setting forth appropriate budgetary levels for fiscal years 2016 through 2024, and providing for proceedings from April 11, 2014, through April 25, 2014",On Ordering the Previous Question,['Budget resolution '],['Budget General Interest'],['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/544
House,809,2014-04-08,2,222,194,0.159,0.591,-0.74,0.445,HRES544,Passed,"Providing for consideration of the concurrent resolution (H.Con.Res. 96) establishing the budget for the United States Government for fiscal year 2015 and setting forth appropriate budgetary levels for fiscal years 2016 through 2024, and providing for proceedings from April 11, 2014, through April 25, 2014",On Agreeing to the Resolution,['Budget resolution '],['Budget General Interest'],['Government Management'],Congress,"['House of Representatives', 'Legislative rules and procedure']",https://www.congress.gov/bill/113th-congress/house-resolution/544
House,810,2014-04-09,2,2,413,0.0,0.0,0.0,0.0,HCONRES96,Failed,,On Agreeing to the Amendment,['Budget resolution '],['Budget General Interest'],['Government Management'],Economics and Public Finance,"['Administrative law and regulatory procedures', 'Appropriations', 'Budget deficits and national debt', 'Budget process', 'Comprehensive health care', 'Congressional officers and employees', 'Defense spending', 'Department of Defense', 'Economic performance and conditions', 'Education programs funding', 'Employment and training programs', 'Executive agency funding and structure', 'Food assistance and relief', 'Government employee pay, benefits, personnel management', 'Government trust funds', 'Health care costs and insurance', 'Health care coverage and access', 'Higher education', 'House of Representatives', 'Income tax rates', 'Legislative rules and procedure', 'Medicaid', 'Medicare', 'Members of Congress', 'Military operations and strategy', 'Poverty and welfare assistance', 'Roads and highways', 'Rural conditions and development', 'Social Security Administration', 'Social security and elderly assistance', 'Student aid and college costs', 'Tax reform and tax simplification', 'Terrorism', 'Trade agreements and negotiations', 'Transportation programs funding', 'U.S. Postal Service', ""Veterans' education, employment, rehabilitation"", ""Veterans' loans, housing, homeless programs"", ""Veterans' medical care"", ""Veterans' pensions and compensation"", 'Vocational and technical education']",https://www.congress.gov/bill/113th-congress/house-concurrent-resolution/96
House,811,2014-04-09,2,116,300,-0.352,-0.074,0.744,-0.063,HCONRES96,Failed,,On Agreeing to the Amendment,['Budget resolution '],['Budget General Interest'],['Government Management'],Economics and Public Finance,"['Administrative law and regulatory procedures', 'Appropriations', 'Budget deficits and national debt', 'Budget process', 'Comprehensive health care', 'Congressional officers and employees', 'Defense spending', 'Department of Defense', 'Economic performance and conditions', 'Education programs funding', 'Employment and training programs', 'Executive agency funding and structure', 'Food assistance and relief', 'Government employee pay, benefits, personnel management', 'Government trust funds', 'Health care costs and insurance', 'Health care coverage and access', 'Higher education', 'House of Representatives', 'Income tax rates', 'Legislative rules and procedure', 'Medicaid', 'Medicare', 'Members of Congress', 'Military operations and strategy', 'Poverty and welfare assistance', 'Roads and highways', 'Rural conditions and development', 'Social Security Administration', 'Social security and elderly assistance', 'Student aid and college costs', 'Tax reform and tax simplification', 'Terrorism', 'Trade agreements and negotiations', 'Transportation programs funding', 'U.S. Postal Service', ""Veterans' education, employment, rehabilitation"", ""Veterans' loans, housing, homeless programs"", ""Veterans' medical care"", ""Veterans' pensions and compensation"", 'Vocational and technical education']",https://www.congress.gov/bill/113th-congress/house-concurrent-resolution/96
House,812,2014-04-09,2,89,327,-0.399,0.068,0.79,0.003,HCONRES96,Failed,,On Agreeing to the Amendment,['Budget resolution '],['Budget General Interest'],['Government Management'],Economics and Public Finance,"['Administrative law and regulatory procedures', 'Appropriations', 'Budget deficits and national debt', 'Budget process', 'Comprehensive health care', 'Congressional officers and employees', 'Defense spending', 'Department of Defense', 'Economic performance and conditions', 'Education programs funding', 'Employment and training programs', 'Executive agency funding and structure', 'Food assistance and relief', 'Government employee pay, benefits, personnel management', 'Government trust funds', 'Health care costs and insurance', 'Health care coverage and access', 'Higher education', 'House of Representatives', 'Income tax rates', 'Legislative rules and procedure', 'Medicaid', 'Medicare', 'Members of Congress', 'Military operations and strategy', 'Poverty and welfare assistance', 'Roads and highways', 'Rural conditions and development', 'Social Security Administration', 'Social security and elderly assistance', 'Student aid and college costs', 'Tax reform and tax simplification', 'Terrorism', 'Trade agreements and negotiations', 'Transportation programs funding', 'U.S. Postal Service', ""Veterans' education, employment, rehabilitation"", ""Veterans' loans, housing, homeless programs"", ""Veterans' medical care"", ""Veterans' pensions and compensation"", 'Vocational and technical education']",https://www.congress.gov/bill/113th-congress/house-concurrent-resolution/96
House,813,2014-04-09,2,257,159,-0.538,0.843,-0.231,-0.456,HR4414,Failed,Expatriate Health Coverage Clarification Act of 2014,On Motion to Suspend the Rules and Pass,['Public Health'],"['Domestic Social Policy', 'Budget Special Interest']",['Social Welfare'],Health,"['Comprehensive health care', 'Diplomacy, foreign officials, Americans abroad', 'Employee benefits and pensions', 'Health care costs and insurance', 'Health care coverage and access', 'Sales and excise taxes', 'Tax administration and collection, taxpayers', 'User charges and fees']",https://www.congress.gov/bill/113th-congress/house-bill/4414
House,814,2014-04-10,2,133,291,0.462,0.025,-1.079,-0.737,HCONRES96,Failed,,On Agreeing to the Amendment,['Budget resolution '],['Budget General Interest'],['Government Management'],Economics and Public Finance,"['Administrative law and regulatory procedures', 'Appropriations', 'Budget deficits and national debt', 'Budget process', 'Comprehensive health care', 'Congressional officers and employees', 'Defense spending', 'Department of Defense', 'Economic performance and conditions', 'Education programs funding', 'Employment and training programs', 'Executive agency funding and structure', 'Food assistance and relief', 'Government employee pay, benefits, personnel management', 'Government trust funds', 'Health care costs and insurance', 'Health care coverage and access', 'Higher education', 'House of Representatives', 'Income tax rates', 'Legislative rules and procedure', 'Medicaid', 'Medicare', 'Members of Congress', 'Military operations and strategy', 'Poverty and welfare assistance', 'Roads and highways', 'Rural conditions and development', 'Social Security Administration', 'Social security and elderly assistance', 'Student aid and college costs', 'Tax reform and tax simplification', 'Terrorism', 'Trade agreements and negotiations', 'Transportation programs funding', 'U.S. Postal Service', ""Veterans' education, employment, rehabilitation"", ""Veterans' loans, housing, homeless programs"", ""Veterans' medical care"", ""Veterans' pensions and compensation"", 'Vocational and technical education']",https://www.congress.gov/bill/113th-congress/house-concurrent-resolution/96
House,815,2014-04-10,2,163,261,-0.241,0.051000000000000004,0.8230000000000001,-0.009000000000000001,HCONRES96,Failed,,On Agreeing to the Amendment,['Budget resolution '],['Budget General Interest'],['Government Management'],Economics and Public Finance,"['Administrative law and regulatory procedures', 'Appropriations', 'Budget deficits and national debt', 'Budget process', 'Comprehensive health care', 'Congressional officers and employees', 'Defense spending', 'Department of Defense', 'Economic performance and conditions', 'Education programs funding', 'Employment and training programs', 'Executive agency funding and structure', 'Food assistance and relief', 'Government employee pay, benefits, personnel management', 'Government trust funds', 'Health care costs and insurance', 'Health care coverage and access', 'Higher education', 'House of Representatives', 'Income tax rates', 'Legislative rules and procedure', 'Medicaid', 'Medicare', 'Members of Congress', 'Military operations and strategy', 'Poverty and welfare assistance', 'Roads and highways', 'Rural conditions and development', 'Social Security Administration', 'Social security and elderly assistance', 'Student aid and college costs', 'Tax reform and tax simplification', 'Terrorism', 'Trade agreements and negotiations', 'Transportation programs funding', 'U.S. Postal Service', ""Veterans' education, employment, rehabilitation"", ""Veterans' loans, housing, homeless programs"", ""Veterans' medical care"", ""Veterans' pensions and compensation"", 'Vocational and technical education']",https://www.congress.gov/bill/113th-congress/house-concurrent-resolution/96
House,816,2014-04-10,2,219,205,0.036000000000000004,0.9470000000000001,-0.259,-0.152,HCONRES96,Passed,Establishing the budget for the United States Government for fiscal year 2015 and setting forth appropriate budgetary levels for fiscal years 2016 through 2024,On Agreeing to the Resolution,['Budget resolution '],['Budget General Interest'],['Government Management'],Economics and Public Finance,"['Administrative law and regulatory procedures', 'Appropriations', 'Budget deficits and national debt', 'Budget process', 'Comprehensive health care', 'Congressional officers and employees', 'Defense spending', 'Department of Defense', 'Economic performance and conditions', 'Education programs funding', 'Employment and training programs', 'Executive agency funding and structure', 'Food assistance and relief', 'Government employee pay, benefits, personnel management', 'Government trust funds', 'Health care costs and insurance', 'Health care coverage and access', 'Higher education', 'House of Representatives', 'Income tax rates', 'Legislative rules and procedure', 'Medicaid', 'Medicare', 'Members of Congress', 'Military operations and strategy', 'Poverty and welfare assistance', 'Roads and highways', 'Rural conditions and development', 'Social Security Administration', 'Social security and elderly assistance', 'Student aid and college costs', 'Tax reform and tax simplification', 'Terrorism', 'Trade agreements and negotiations', 'Transportation programs funding', 'U.S. Postal Service', ""Veterans' education, employment, rehabilitation"", ""Veterans' loans, housing, homeless programs"", ""Veterans' medical care"", ""Veterans' pensions and compensation"", 'Vocational and technical education']",https://www.congress.gov/bill/113th-congress/house-concurrent-resolution/96
